,VideoId,SaveIdName,Time,Bbox
21322,dqOYWPemcQ4,dqOYWPemcQ4_11.mp4,"(274.94, 294.93)","[0.0, 0.8361, 0.257, 0.7273]"
21323,dqOYWPemcQ4,dqOYWPemcQ4_12.mp4,"(294.96, 314.95)","[0.0, 0.8361, 0.2656, 0.7359]"
21324,dqOYWPemcQ4,dqOYWPemcQ4_13.mp4,"(314.98, 334.97)","[0.0, 0.8694, 0.25, 0.7391]"
21325,dqOYWPemcQ4,dqOYWPemcQ4_14.mp4,"(335.0, 354.99)","[0.0, 0.8306, 0.2586, 0.7258]"
21326,dqOYWPemcQ4,dqOYWPemcQ4_15.mp4,"(355.02, 375.01)","[0.0, 0.8333, 0.2539, 0.7227]"
21327,dqOYWPemcQ4,dqOYWPemcQ4_16.mp4,"(375.04, 395.03)","[0.0, 0.8667, 0.2477, 0.7352]"
21328,dqOYWPemcQ4,dqOYWPemcQ4_17.mp4,"(395.06, 402.77)","[0.0, 0.8778, 0.2, 0.6937]"
21329,DQTjLledoSg,DQTjLledoSg_0.mp4,"(7.2, 21.2)","[0.0, 0.9556, 0.4359, 0.9734]"
21330,DQTjLledoSg,DQTjLledoSg_1.mp4,"(28.8, 36.6)","[0.0, 0.8667, 0.1273, 0.6148]"
21331,DQTjLledoSg,DQTjLledoSg_3.mp4,"(47.2, 54.12)","[0.0, 0.7111, 0.3219, 0.7219]"
21332,DQTjLledoSg,DQTjLledoSg_4.mp4,"(54.4, 60.56)","[0.0, 0.9417, 0.0609, 0.5906]"
21333,DR4AhAGBiT4,DR4AhAGBiT4_0.mp4,"(0.67, 16.02)","[0.0, 0.7111, 0.3609, 0.7609]"
21334,DR4AhAGBiT4,DR4AhAGBiT4_1.mp4,"(16.68, 36.67)","[0.0, 0.7111, 0.3641, 0.7641]"
21335,DR4AhAGBiT4,DR4AhAGBiT4_2.mp4,"(36.7, 56.69)","[0.0, 0.7222, 0.3578, 0.7641]"
21336,DR4AhAGBiT4,DR4AhAGBiT4_4.mp4,"(58.73, 78.71)","[0.0, 0.7111, 0.375, 0.775]"
21337,DR4AhAGBiT4,DR4AhAGBiT4_5.mp4,"(78.75, 85.55)","[0.0, 0.7111, 0.3641, 0.7641]"
21338,DR4AhAGBiT4,DR4AhAGBiT4_6.mp4,"(86.09, 106.07)","[0.0, 0.7111, 0.3719, 0.7719]"
21339,dR10_6gX8PQ,dR10_6gX8PQ_0.mp4,"(205.28, 215.96)","[0.0, 0.8306, 0.0758, 0.543]"
21340,dR10_6gX8PQ,dR10_6gX8PQ_3.mp4,"(339.56, 342.2)","[0.0, 0.7111, 0.0781, 0.4781]"
21341,dR10_6gX8PQ,dR10_6gX8PQ_4.mp4,"(343.92, 347.72)","[0.0, 0.7167, 0.093, 0.4961]"
21342,dRBVlDN6-oo,dRBVlDN6-oo_3.mp4,"(55.05, 58.35)","[0.0444, 0.8167, 0.3688, 0.8031]"
21343,dRBVlDN6-oo,dRBVlDN6-oo_6.mp4,"(70.9, 73.7)","[0.0528, 0.8528, 0.3266, 0.7766]"
21344,dRBVlDN6-oo,dRBVlDN6-oo_7.mp4,"(93.43, 98.89)","[0.0181, 0.8514, 0.3656, 0.8344]"
21345,dRBVlDN6-oo,dRBVlDN6-oo_9.mp4,"(150.98, 153.61)","[0.0181, 0.8486, 0.3961, 0.8633]"
21346,droRkoEh8iE,droRkoEh8iE_0.mp4,"(5.27, 9.61)","[0.0, 0.7111, 0.018, 0.418]"
21347,droRkoEh8iE,droRkoEh8iE_1.mp4,"(10.21, 17.05)","[0.0, 0.7111, 0.2219, 0.6219]"
21348,droRkoEh8iE,droRkoEh8iE_2.mp4,"(17.35, 37.34)","[0.0, 0.7111, 0.3547, 0.7547]"
21349,droRkoEh8iE,droRkoEh8iE_3.mp4,"(37.37, 57.36)","[0.0, 0.7111, 0.3445, 0.7445]"
21350,droRkoEh8iE,droRkoEh8iE_4.mp4,"(57.39, 77.38)","[0.0, 0.7111, 0.3523, 0.7523]"
21351,droRkoEh8iE,droRkoEh8iE_6.mp4,"(80.78, 85.39)","[0.0, 0.7111, 0.2406, 0.6406]"
21352,droRkoEh8iE,droRkoEh8iE_7.mp4,"(85.52, 89.12)","[0.0, 0.7111, 0.2422, 0.6422]"
21353,droRkoEh8iE,droRkoEh8iE_8.mp4,"(89.76, 96.43)","[0.0, 0.7111, 0.2461, 0.6461]"
21354,droRkoEh8iE,droRkoEh8iE_10.mp4,"(98.77, 118.75)","[0.0, 0.7194, 0.3937, 0.7984]"
21355,droRkoEh8iE,droRkoEh8iE_11.mp4,"(118.79, 125.66)","[0.0, 0.7111, 0.3617, 0.7617]"
21356,droRkoEh8iE,droRkoEh8iE_12.mp4,"(126.89, 129.4)","[0.0, 0.7111, 0.2359, 0.6359]"
21357,droRkoEh8iE,droRkoEh8iE_13.mp4,"(130.13, 137.3)","[0.0, 0.7111, 0.232, 0.632]"
21358,droRkoEh8iE,droRkoEh8iE_14.mp4,"(137.47, 140.01)","[0.0, 0.7111, 0.2352, 0.6352]"
21359,droRkoEh8iE,droRkoEh8iE_18.mp4,"(168.84, 188.82)","[0.0, 0.8417, 0.3172, 0.7906]"
21360,dstluwm1Cjs,dstluwm1Cjs_0.mp4,"(40.4, 48.8)","[0.0, 0.7111, 0.2195, 0.6195]"
21361,DsYKqCAM9ic,DsYKqCAM9ic_7.mp4,"(87.72, 90.46)","[0.0, 0.7639, 0.3641, 0.7937]"
21362,dt1D_fdFhhY,dt1D_fdFhhY_0.mp4,"(91.88, 106.61)","[0.0, 0.7111, 0.2859, 0.6859]"
21363,dt1D_fdFhhY,dt1D_fdFhhY_2.mp4,"(141.56, 146.1)","[0.0, 0.7111, 0.2656, 0.6656]"
21364,dt1D_fdFhhY,dt1D_fdFhhY_3.mp4,"(146.4, 166.37)","[0.0, 0.7111, 0.2773, 0.6773]"
21365,dt1D_fdFhhY,dt1D_fdFhhY_4.mp4,"(166.42, 171.84)","[0.0, 0.7111, 0.2617, 0.6617]"
21366,dt1D_fdFhhY,dt1D_fdFhhY_5.mp4,"(209.96, 229.94)","[0.0, 0.7111, 0.2969, 0.6969]"
21367,dt1D_fdFhhY,dt1D_fdFhhY_6.mp4,"(229.98, 237.24)","[0.0, 0.7111, 0.2898, 0.6898]"
21368,DUB3sMP5shA,DUB3sMP5shA_0.mp4,"(56.18, 59.43)","[0.0, 0.8611, 0.3187, 0.8031]"
21369,DUB3sMP5shA,DUB3sMP5shA_1.mp4,"(63.4, 72.24)","[0.0111, 0.8361, 0.3227, 0.7867]"
21370,DUB3sMP5shA,DUB3sMP5shA_2.mp4,"(97.97, 100.27)","[0.0, 0.8472, 0.1148, 0.5914]"
21371,DUB3sMP5shA,DUB3sMP5shA_3.mp4,"(139.31, 159.28)","[0.0, 0.9722, 0.2836, 0.8305]"
21372,DUB3sMP5shA,DUB3sMP5shA_5.mp4,"(209.92, 229.9)","[0.0, 0.9639, 0.3055, 0.8477]"
21373,DUB3sMP5shA,DUB3sMP5shA_6.mp4,"(229.94, 236.36)","[0.0, 0.8389, 0.3055, 0.7773]"
21374,duChnRKMbnY,duChnRKMbnY_0.mp4,"(8.07, 14.08)","[0.0, 0.7111, 0.3016, 0.7016]"
21375,duChnRKMbnY,duChnRKMbnY_3.mp4,"(28.43, 31.1)","[0.0, 0.7111, 0.2922, 0.6922]"
21376,duChnRKMbnY,duChnRKMbnY_6.mp4,"(74.27, 94.26)","[0.0, 0.8333, 0.2344, 0.7031]"
21377,Duh1ivHEs6Q,Duh1ivHEs6Q_0.mp4,"(26.16, 30.16)","[0.0, 0.7111, 0.2914, 0.6914]"
21378,duIOXAk5dDw,duIOXAk5dDw_0.mp4,"(137.96, 144.16)","[0.0, 0.8028, 0.3117, 0.7633]"
21379,duIOXAk5dDw,duIOXAk5dDw_1.mp4,"(148.36, 151.84)","[0.0, 0.9667, 0.4562, 1.0]"
21380,duIOXAk5dDw,duIOXAk5dDw_4.mp4,"(199.84, 206.0)","[0.0, 0.7778, 0.3203, 0.7578]"
21381,dUjx7vqbnrg,dUjx7vqbnrg_0.mp4,"(153.6, 156.16)","[0.025, 0.7361, 0.118, 0.518]"
21382,dUrYKqoWMRs,dUrYKqoWMRs_0.mp4,"(7.51, 13.1)","[0.0, 0.9417, 0.4703, 1.0]"
21383,dUrYKqoWMRs,dUrYKqoWMRs_4.mp4,"(97.76, 100.64)","[0.0, 0.8083, 0.2508, 0.7055]"
21384,DV_RG-p0dH0,DV_RG-p0dH0_1.mp4,"(113.11, 118.28)","[0.0, 0.7111, 0.6, 1.0]"
21385,DV_RG-p0dH0,DV_RG-p0dH0_3.mp4,"(107.74, 118.22)","[0.0, 0.7472, 0.0555, 0.4758]"
21386,DV_RG-p0dH0,DV_RG-p0dH0_4.mp4,"(123.09, 129.4)","[0.0, 0.8917, 0.0859, 0.5875]"
21387,DvKq1aKazCw,DvKq1aKazCw_1.mp4,"(25.44, 28.0)","[0.0097, 0.7208, 0.1258, 0.5258]"
21388,DvKq1aKazCw,DvKq1aKazCw_8.mp4,"(103.2, 106.76)","[0.0097, 0.7208, 0.2227, 0.6227]"
21389,DwbAW8G-57A,DwbAW8G-57A_0.mp4,"(28.64, 32.32)","[0.0, 0.7111, 0.168, 0.568]"
21390,DwbAW8G-57A,DwbAW8G-57A_1.mp4,"(70.32, 83.4)","[0.0, 0.7111, 0.1711, 0.5711]"
21391,DwbAW8G-57A,DwbAW8G-57A_3.mp4,"(87.04, 98.4)","[0.0, 0.9444, 0.1484, 0.6797]"
21392,DwbAW8G-57A,DwbAW8G-57A_4.mp4,"(98.84, 105.6)","[0.0, 0.7278, 0.1891, 0.5984]"
21393,DwbAW8G-57A,DwbAW8G-57A_6.mp4,"(125.84, 128.0)","[0.0, 0.7111, 0.2062, 0.6062]"
21394,DwbAW8G-57A,DwbAW8G-57A_8.mp4,"(138.4, 148.08)","[0.0, 0.7111, 0.2508, 0.6508]"
21395,DwbAW8G-57A,DwbAW8G-57A_9.mp4,"(160.84, 171.64)","[0.0, 0.7611, 0.2578, 0.6859]"
21396,DwbAW8G-57A,DwbAW8G-57A_10.mp4,"(185.64, 205.6)","[0.0, 0.7333, 0.3445, 0.757]"
21397,DwbAW8G-57A,DwbAW8G-57A_11.mp4,"(206.44, 213.16)","[0.0, 0.7111, 0.4523, 0.8523]"
21398,DwbAW8G-57A,DwbAW8G-57A_13.mp4,"(216.76, 224.2)","[0.0, 0.7111, 0.4844, 0.8844]"
21399,DwbAW8G-57A,DwbAW8G-57A_14.mp4,"(224.84, 244.8)","[0.0, 0.7111, 0.1992, 0.5992]"
21400,DwbAW8G-57A,DwbAW8G-57A_15.mp4,"(244.84, 250.52)","[0.0, 0.7111, 0.2062, 0.6062]"
21401,DwbAW8G-57A,DwbAW8G-57A_16.mp4,"(308.64, 322.72)","[0.0, 0.7139, 0.2023, 0.6039]"
21402,DwbAW8G-57A,DwbAW8G-57A_18.mp4,"(500.24, 507.48)","[0.0, 0.7111, 0.1766, 0.5766]"
21403,DwbAW8G-57A,DwbAW8G-57A_20.mp4,"(172.84, 185.44)","[0.0, 0.8778, 0.5062, 1.0]"
21404,DwbAW8G-57A,DwbAW8G-57A_21.mp4,"(214.16, 221.52)","[0.0, 0.7111, 0.0, 0.4]"
21405,dWlCz1ed3yE,dWlCz1ed3yE_0.mp4,"(33.6, 39.36)","[0.0, 0.7861, 0.2375, 0.6797]"
21406,dWlCz1ed3yE,dWlCz1ed3yE_1.mp4,"(48.0, 51.4)","[0.0, 0.8194, 0.2562, 0.7172]"
21407,dWlCz1ed3yE,dWlCz1ed3yE_2.mp4,"(53.6, 58.0)","[0.0, 0.8806, 0.2344, 0.7297]"
21408,dWlCz1ed3yE,dWlCz1ed3yE_4.mp4,"(108.8, 112.32)","[0.0, 0.85, 0.2437, 0.7219]"
21409,dWlCz1ed3yE,dWlCz1ed3yE_7.mp4,"(128.8, 132.24)","[0.0, 0.7972, 0.2664, 0.7148]"
21410,dWlCz1ed3yE,dWlCz1ed3yE_9.mp4,"(134.4, 137.6)","[0.0, 0.9667, 0.2211, 0.7648]"
21411,dWlCz1ed3yE,dWlCz1ed3yE_11.mp4,"(163.2, 166.84)","[0.0, 0.9167, 0.2336, 0.7492]"
21412,dWlCz1ed3yE,dWlCz1ed3yE_12.mp4,"(176.8, 180.64)","[0.0, 0.9694, 0.182, 0.7273]"
21413,dWlCz1ed3yE,dWlCz1ed3yE_13.mp4,"(187.2, 190.96)","[0.0, 0.9222, 0.1859, 0.7047]"
21414,dWlCz1ed3yE,dWlCz1ed3yE_14.mp4,"(198.4, 204.8)","[0.0, 0.8694, 0.2273, 0.7164]"
21415,dWlCz1ed3yE,dWlCz1ed3yE_18.mp4,"(248.0, 251.04)","[0.0, 0.8444, 0.232, 0.707]"
21416,dWlCz1ed3yE,dWlCz1ed3yE_19.mp4,"(253.6, 256.32)","[0.0, 0.925, 0.2023, 0.7227]"
21417,dWlCz1ed3yE,dWlCz1ed3yE_20.mp4,"(258.4, 261.6)","[0.0, 0.7972, 0.232, 0.6805]"
21418,dWlCz1ed3yE,dWlCz1ed3yE_23.mp4,"(289.6, 293.04)","[0.0, 0.8167, 0.2461, 0.7055]"
21419,dWlCz1ed3yE,dWlCz1ed3yE_24.mp4,"(295.2, 298.84)","[0.0, 0.9139, 0.1914, 0.7055]"
21420,dWlCz1ed3yE,dWlCz1ed3yE_26.mp4,"(308.8, 316.6)","[0.0, 0.925, 0.232, 0.7523]"
21421,DWOcYOHkjCU,DWOcYOHkjCU_0.mp4,"(115.83, 120.0)","[0.0, 0.9028, 0.0, 0.5078]"
21422,dXhOh1gGe-w,dXhOh1gGe-w_3.mp4,"(50.28, 55.09)","[0.0, 0.7111, 0.3875, 0.7875]"
21423,dXhOh1gGe-w,dXhOh1gGe-w_4.mp4,"(79.91, 83.58)","[0.0, 0.7111, 0.0469, 0.4469]"
21424,DzOCNnbh5f8,DzOCNnbh5f8_0.mp4,"(26.69, 35.87)","[0.0306, 0.7639, 0.0586, 0.4711]"
21425,DzOCNnbh5f8,DzOCNnbh5f8_3.mp4,"(49.38, 54.22)","[0.0, 0.725, 0.0977, 0.5055]"
21426,DzOCNnbh5f8,DzOCNnbh5f8_6.mp4,"(99.97, 106.87)","[0.0, 0.8861, 0.1812, 0.6797]"
21427,dZyvX6g7lA0,dZyvX6g7lA0_1.mp4,"(307.88, 313.76)","[0.0, 0.7111, 0.5133, 0.9133]"
21428,e0g82UKQNZk,e0g82UKQNZk_0.mp4,"(33.0, 36.68)","[0.0, 0.7111, 0.5242, 0.9242]"
21429,e0g82UKQNZk,e0g82UKQNZk_3.mp4,"(106.72, 111.48)","[0.0, 0.7111, 0.4688, 0.8688]"
21430,e0g82UKQNZk,e0g82UKQNZk_8.mp4,"(308.08, 315.56)","[0.0, 0.7111, 0.4609, 0.8609]"
21431,e0g82UKQNZk,e0g82UKQNZk_11.mp4,"(29.52, 32.96)","[0.0, 0.7111, 0.5227, 0.9227]"
21432,e0g82UKQNZk,e0g82UKQNZk_18.mp4,"(302.96, 305.2)","[0.0, 0.7111, 0.425, 0.825]"
21433,E2USwCU7oUY,E2USwCU7oUY_0.mp4,"(7.96, 10.4)","[0.0, 0.7111, 0.3398, 0.7398]"
21434,E3rB_qx0wRM,E3rB_qx0wRM_2.mp4,"(20.04, 23.72)","[0.0, 0.7639, 0.2852, 0.7148]"
21435,E3rB_qx0wRM,E3rB_qx0wRM_15.mp4,"(137.16, 141.4)","[0.0097, 0.7208, 0.3805, 0.7805]"
21436,E4MUXs4IHtY,E4MUXs4IHtY_1.mp4,"(98.77, 104.77)","[0.0, 0.8972, 0.4117, 0.9164]"
21437,E4MUXs4IHtY,E4MUXs4IHtY_3.mp4,"(133.03, 137.9)","[0.0, 0.9083, 0.3766, 0.8875]"
21438,E4qfB8tv5qY,E4qfB8tv5qY_5.mp4,"(51.34, 58.18)","[0.0, 0.9417, 0.2461, 0.7758]"
21439,e5aVUIwBJuE,e5aVUIwBJuE_0.mp4,"(9.34, 14.31)","[0.0, 0.7111, 0.2297, 0.6297]"
21440,e5aVUIwBJuE,e5aVUIwBJuE_1.mp4,"(78.21, 86.15)","[0.0, 0.7444, 0.2375, 0.6562]"
21441,e5aVUIwBJuE,e5aVUIwBJuE_3.mp4,"(141.04, 148.78)","[0.0, 0.7111, 0.5484, 0.9484]"
21442,e5aVUIwBJuE,e5aVUIwBJuE_6.mp4,"(149.05, 152.39)","[0.0, 0.9694, 0.4008, 0.9461]"
21443,e5TPJfirdsw,e5TPJfirdsw_2.mp4,"(64.96, 69.44)","[0.0, 0.7111, 0.3109, 0.7109]"
21444,e5TPJfirdsw,e5TPJfirdsw_3.mp4,"(78.98, 81.28)","[0.0, 0.7111, 0.293, 0.693]"
21445,e5TPJfirdsw,e5TPJfirdsw_5.mp4,"(111.01, 115.15)","[0.0, 0.7111, 0.2969, 0.6969]"
21446,e5TPJfirdsw,e5TPJfirdsw_8.mp4,"(132.8, 139.14)","[0.0, 0.7111, 0.2953, 0.6953]"
21447,E6CczquAGgY,E6CczquAGgY_5.mp4,"(55.36, 58.8)","[0.0, 0.7111, 0.3258, 0.7258]"
21448,E6CczquAGgY,E6CczquAGgY_7.mp4,"(72.96, 76.4)","[0.0, 0.7111, 0.3492, 0.7492]"
21449,E6CczquAGgY,E6CczquAGgY_8.mp4,"(85.72, 91.64)","[0.0, 0.7139, 0.3359, 0.7375]"
21450,E6CczquAGgY,E6CczquAGgY_16.mp4,"(141.08, 145.08)","[0.0, 0.7667, 0.2625, 0.6937]"
21451,E6sr8pf7jRo,E6sr8pf7jRo_1.mp4,"(78.98, 83.55)","[0.0, 0.7639, 0.2203, 0.65]"
21452,E6Wy7VFXlH0,E6Wy7VFXlH0_5.mp4,"(83.8, 86.72)","[0.0, 0.8694, 0.1914, 0.6805]"
21453,E6Wy7VFXlH0,E6Wy7VFXlH0_6.mp4,"(95.92, 98.96)","[0.0, 0.9472, 0.1461, 0.6789]"
21454,E6Wy7VFXlH0,E6Wy7VFXlH0_9.mp4,"(111.12, 114.36)","[0.0, 0.7556, 0.132, 0.557]"
21455,E6Wy7VFXlH0,E6Wy7VFXlH0_15.mp4,"(134.44, 137.24)","[0.0, 0.7917, 0.1641, 0.6094]"
21456,E6Wy7VFXlH0,E6Wy7VFXlH0_20.mp4,"(326.36, 329.92)","[0.0, 0.9556, 0.3641, 0.9016]"
21457,E6Wy7VFXlH0,E6Wy7VFXlH0_21.mp4,"(346.64, 349.52)","[0.0, 0.7111, 0.3164, 0.7164]"
21458,E6Wy7VFXlH0,E6Wy7VFXlH0_22.mp4,"(351.84, 355.56)","[0.0, 0.7111, 0.3219, 0.7219]"
21459,E6Wy7VFXlH0,E6Wy7VFXlH0_23.mp4,"(364.0, 371.8)","[0.0, 0.8056, 0.3992, 0.8523]"
21460,E6Wy7VFXlH0,E6Wy7VFXlH0_24.mp4,"(404.6, 407.36)","[0.0, 0.8139, 0.2328, 0.6906]"
21461,E6Wy7VFXlH0,E6Wy7VFXlH0_25.mp4,"(418.92, 422.88)","[0.0, 0.7306, 0.2695, 0.6805]"
21462,E6Wy7VFXlH0,E6Wy7VFXlH0_26.mp4,"(581.24, 585.4)","[0.0, 0.7111, 0.3156, 0.7156]"
21463,E6Wy7VFXlH0,E6Wy7VFXlH0_27.mp4,"(587.8, 590.24)","[0.0, 0.7861, 0.2305, 0.6727]"
21464,E6Wy7VFXlH0,E6Wy7VFXlH0_29.mp4,"(592.76, 596.24)","[0.0, 1.0, 0.0852, 0.6477]"
21465,E7fYM97TrZ8,E7fYM97TrZ8_0.mp4,"(0.0, 11.13)","[0.0, 0.7917, 0.2672, 0.7125]"
21466,E7fYM97TrZ8,E7fYM97TrZ8_1.mp4,"(11.33, 22.63)","[0.0, 0.8944, 0.2234, 0.7266]"
21467,E7fYM97TrZ8,E7fYM97TrZ8_5.mp4,"(30.0, 36.73)","[0.0, 0.95, 0.2141, 0.7484]"
21468,E7fYM97TrZ8,E7fYM97TrZ8_11.mp4,"(52.0, 63.27)","[0.0, 0.9694, 0.2687, 0.8141]"
21469,E7fYM97TrZ8,E7fYM97TrZ8_13.mp4,"(73.27, 77.6)","[0.0, 0.8444, 0.2805, 0.7555]"
21470,E7fYM97TrZ8,E7fYM97TrZ8_14.mp4,"(78.53, 81.83)","[0.0, 0.8194, 0.2352, 0.6961]"
21471,E7hA4RITYVI,E7hA4RITYVI_0.mp4,"(136.6, 139.3)","[0.0, 0.7111, 0.2359, 0.6359]"
21472,e8geIuLWVHQ,e8geIuLWVHQ_1.mp4,"(400.16, 420.12)","[0.0, 0.7111, 0.5797, 0.9797]"
21473,e8geIuLWVHQ,e8geIuLWVHQ_2.mp4,"(420.16, 440.12)","[0.0, 0.7111, 0.5844, 0.9844]"
21474,e13APANAP0I,e13APANAP0I_4.mp4,"(54.8, 62.03)","[0.0, 0.8417, 0.0, 0.4734]"
21475,e13APANAP0I,e13APANAP0I_5.mp4,"(62.13, 69.83)","[0.0, 0.95, 0.0, 0.5344]"
21476,e13APANAP0I,e13APANAP0I_8.mp4,"(94.17, 100.77)","[0.0, 0.7111, 0.6, 1.0]"
21477,e13APANAP0I,e13APANAP0I_10.mp4,"(103.93, 108.8)","[0.0, 0.7111, 0.4047, 0.8047]"
21478,e13APANAP0I,e13APANAP0I_11.mp4,"(110.2, 113.27)","[0.0, 0.7111, 0.3992, 0.7992]"
21479,e13APANAP0I,e13APANAP0I_14.mp4,"(117.83, 129.3)","[0.0, 0.8444, 0.4523, 0.9273]"
21480,e13APANAP0I,e13APANAP0I_16.mp4,"(136.33, 145.0)","[0.0, 0.7111, 0.6, 1.0]"
21481,e13APANAP0I,e13APANAP0I_17.mp4,"(146.87, 149.3)","[0.0, 0.7111, 0.6, 1.0]"
21482,e13APANAP0I,e13APANAP0I_19.mp4,"(209.17, 217.17)","[0.0, 0.7111, 0.0, 0.4]"
21483,e13APANAP0I,e13APANAP0I_20.mp4,"(217.43, 225.77)","[0.0, 0.7111, 0.0, 0.4]"
21484,e13APANAP0I,e13APANAP0I_22.mp4,"(274.57, 280.77)","[0.0, 0.7111, 0.6, 1.0]"
21485,e13APANAP0I,e13APANAP0I_25.mp4,"(357.67, 366.17)","[0.0, 0.7722, 0.0, 0.4344]"
21486,e13APANAP0I,e13APANAP0I_27.mp4,"(489.8, 492.97)","[0.0, 0.7111, 0.0, 0.4]"
21487,e13APANAP0I,e13APANAP0I_28.mp4,"(497.13, 505.8)","[0.0, 0.7111, 0.0, 0.4]"
21488,e43g6z-xZUc,e43g6z-xZUc_5.mp4,"(168.76, 177.16)","[0.0, 0.7111, 0.2586, 0.6586]"
21489,e43g6z-xZUc,e43g6z-xZUc_8.mp4,"(226.8, 234.56)","[0.0, 0.7111, 0.307, 0.707]"
21490,e43g6z-xZUc,e43g6z-xZUc_10.mp4,"(239.48, 245.2)","[0.0, 0.7111, 0.3609, 0.7609]"
21491,e43g6z-xZUc,e43g6z-xZUc_14.mp4,"(300.2, 307.24)","[0.0, 0.7111, 0.2883, 0.6883]"
21492,e43g6z-xZUc,e43g6z-xZUc_15.mp4,"(307.76, 316.52)","[0.0, 0.7528, 0.2398, 0.6633]"
21493,e43g6z-xZUc,e43g6z-xZUc_16.mp4,"(318.36, 321.36)","[0.0, 0.7111, 0.2188, 0.6188]"
21494,e43g6z-xZUc,e43g6z-xZUc_17.mp4,"(322.84, 325.32)","[0.0, 0.7111, 0.2016, 0.6016]"
21495,e43g6z-xZUc,e43g6z-xZUc_19.mp4,"(329.56, 333.44)","[0.0, 0.85, 0.1617, 0.6398]"
21496,e71R12fMzfY,e71R12fMzfY_3.mp4,"(74.77, 94.73)","[0.0, 1.0, 0.125, 0.6875]"
21497,e71R12fMzfY,e71R12fMzfY_4.mp4,"(31.33, 41.9)","[0.0, 0.775, 0.5641, 1.0]"
21498,e71R12fMzfY,e71R12fMzfY_5.mp4,"(56.0, 65.9)","[0.0, 0.8111, 0.0, 0.4562]"
21499,e521XyeDr6I,e521XyeDr6I_0.mp4,"(81.41, 84.58)","[0.0, 0.7111, 0.2383, 0.6383]"
21500,e521XyeDr6I,e521XyeDr6I_2.mp4,"(113.95, 126.73)","[0.0, 0.7111, 0.2313, 0.6312]"
21501,e521XyeDr6I,e521XyeDr6I_3.mp4,"(141.47, 159.23)","[0.0, 0.9472, 0.1797, 0.7125]"
21502,e521XyeDr6I,e521XyeDr6I_4.mp4,"(178.85, 187.45)","[0.0, 0.7111, 0.2492, 0.6492]"
21503,e521XyeDr6I,e521XyeDr6I_5.mp4,"(190.86, 197.46)","[0.0, 0.7111, 0.2687, 0.6687]"
21504,EB8HpfBlE7Y,EB8HpfBlE7Y_0.mp4,"(0.27, 3.4)","[0.0, 0.7111, 0.3148, 0.7148]"
21505,EB8HpfBlE7Y,EB8HpfBlE7Y_5.mp4,"(20.67, 26.6)","[0.0, 0.7111, 0.3367, 0.7367]"
21506,EB8HpfBlE7Y,EB8HpfBlE7Y_7.mp4,"(31.6, 43.47)","[0.0, 0.7111, 0.3469, 0.7469]"
21507,EB8HpfBlE7Y,EB8HpfBlE7Y_8.mp4,"(44.33, 54.3)","[0.0, 0.9056, 0.2969, 0.8063]"
21508,EB8HpfBlE7Y,EB8HpfBlE7Y_10.mp4,"(55.63, 75.6)","[0.0, 0.7972, 0.332, 0.7805]"
21509,EB8HpfBlE7Y,EB8HpfBlE7Y_11.mp4,"(75.63, 80.7)","[0.0, 0.7111, 0.3641, 0.7641]"
21510,EB8HpfBlE7Y,EB8HpfBlE7Y_12.mp4,"(80.77, 84.53)","[0.0, 0.8722, 0.3117, 0.8023]"
21511,EB8HpfBlE7Y,EB8HpfBlE7Y_13.mp4,"(86.0, 105.97)","[0.0, 0.9167, 0.3063, 0.8219]"
21512,EB8HpfBlE7Y,EB8HpfBlE7Y_14.mp4,"(106.0, 114.63)","[0.0, 0.7861, 0.3289, 0.7711]"
21513,EB8HpfBlE7Y,EB8HpfBlE7Y_15.mp4,"(115.2, 123.57)","[0.0, 0.8806, 0.318, 0.8133]"
21514,EB8HpfBlE7Y,EB8HpfBlE7Y_17.mp4,"(126.17, 146.13)","[0.0, 0.8278, 0.325, 0.7906]"
21515,EBdYT9I7YhI,EBdYT9I7YhI_5.mp4,"(279.68, 283.16)","[0.0, 0.7111, 0.2555, 0.6555]"
21516,EBdYT9I7YhI,EBdYT9I7YhI_11.mp4,"(598.44, 602.4)","[0.0, 0.7111, 0.332, 0.732]"
21517,EBdYT9I7YhI,EBdYT9I7YhI_13.mp4,"(604.72, 608.84)","[0.0, 0.7111, 0.2961, 0.6961]"
21518,EBdYT9I7YhI,EBdYT9I7YhI_14.mp4,"(609.36, 614.68)","[0.0, 0.7111, 0.2797, 0.6797]"
21519,EBdYT9I7YhI,EBdYT9I7YhI_15.mp4,"(614.92, 619.44)","[0.0, 0.7111, 0.2852, 0.6852]"
21520,EBdYT9I7YhI,EBdYT9I7YhI_17.mp4,"(622.96, 626.68)","[0.0, 0.7111, 0.2734, 0.6734]"
21521,EBggaKKBTZY,EBggaKKBTZY_0.mp4,"(59.72, 64.84)","[0.0, 0.7111, 0.4219, 0.8219]"
21522,EBggaKKBTZY,EBggaKKBTZY_2.mp4,"(78.4, 84.72)","[0.0, 0.8778, 0.3789, 0.8727]"
21523,ebRNAJH0D1w,ebRNAJH0D1w_0.mp4,"(0.67, 3.5)","[0.0, 0.9972, 0.2734, 0.8344]"
21524,EcjY1r34cBE,EcjY1r34cBE_0.mp4,"(70.07, 90.05)","[0.0, 0.7278, 0.5281, 0.9375]"
21525,EcjY1r34cBE,EcjY1r34cBE_3.mp4,"(210.79, 230.77)","[0.0, 0.8306, 0.0766, 0.5437]"
