,VideoId,SaveIdName,Time,Bbox
13044,st8qza1JGJI,st8qza1JGJI_3.mp4,"(103.48, 106.98)","[0.0, 0.687, 0.2099, 0.5964]"
13045,ufllQr0ClXg,ufllQr0ClXg_1.mp4,"(148.73, 154.2)","[0.0, 0.9574, 0.3542, 0.8927]"
13046,5poOduTF5pM,5poOduTF5pM_4.mp4,"(60.89, 67.11)","[0.0407, 0.5815, 0.5193, 0.8234]"
13047,Wc_pikEIkcQ,Wc_pikEIkcQ_2.mp4,"(111.9, 114.95)","[0.0287, 0.6213, 0.45, 0.7833]"
13048,S5yhgEjGCKI,S5yhgEjGCKI_0.mp4,"(25.03, 28.07)","[0.0, 0.7907, 0.0365, 0.4813]"
13049,TGqOd_3mrr4,TGqOd_3mrr4_0.mp4,"(7.34, 13.64)","[0.0694, 0.6324, 0.1786, 0.4953]"
13050,MBgPSe_p1fk,MBgPSe_p1fk_0.mp4,"(0.0, 4.13)","[0.0333, 0.5852, 0.4891, 0.7995]"
13051,NulXXh0cw4c,NulXXh0cw4c_3.mp4,"(61.52, 66.23)","[0.05, 0.6685, 0.2016, 0.5495]"
13052,wVknI3MqzgQ,wVknI3MqzgQ_3.mp4,"(46.71, 61.56)","[0.0231, 0.5083, 0.574, 0.8469]"
13053,xu_UgfGriXA,xu_UgfGriXA_99.mp4,"(2547.48, 2552.45)","[0.0269, 0.5972, 0.2596, 0.5805]"
13054,uH25O339bMY,uH25O339bMY_3.mp4,"(60.1, 65.61)","[0.0954, 0.712, 0.1943, 0.5411]"
13055,T4cMJ3rzdpI,T4cMJ3rzdpI_1.mp4,"(49.59, 54.43)","[0.0861, 0.6657, 0.1542, 0.4802]"
13056,oH-kAHKtbTE,oH-kAHKtbTE_7.mp4,"(56.72, 72.95)","[0.0, 0.8981, 0.299, 0.8042]"
13057,rtQzqFe9Fcs,rtQzqFe9Fcs_0.mp4,"(90.92, 93.84)","[0.0, 0.837, 0.1313, 0.6021]"
13058,XrnUNfRvAho,XrnUNfRvAho_0.mp4,"(11.18, 15.68)","[0.012, 0.8676, 0.2344, 0.7156]"
13059,fFE8_U07a5I,fFE8_U07a5I_1.mp4,"(64.27, 68.61)","[0.0, 0.9704, 0.0, 0.5458]"
13060,ktZkTX_kE8g,ktZkTX_kE8g_9.mp4,"(125.13, 130.3)","[0.0, 0.8815, 0.4406, 0.9365]"
13061,WbFri7eX_YA,WbFri7eX_YA_1.mp4,"(20.9, 24.15)","[0.138, 0.6139, 0.587, 0.8547]"
13062,3Iambpg_8w4,3Iambpg_8w4_1.mp4,"(149.73, 152.86)","[0.0, 0.9815, 0.2432, 0.7953]"
13063,bhYOGuozHd4,bhYOGuozHd4_0.mp4,"(10.47, 19.02)","[0.0, 0.8389, 0.1891, 0.6609]"
13064,7sqQIwRdLaY,7sqQIwRdLaY_1.mp4,"(36.12, 40.87)","[0.0, 0.7722, 0.2693, 0.7036]"
13065,FFnlaQlI1So,FFnlaQlI1So_3.mp4,"(18.18, 21.86)","[0.1352, 0.6111, 0.4073, 0.675]"
13066,0p9yD4E2hQw,0p9yD4E2hQw_3.mp4,"(41.71, 56.01)","[0.0, 0.8611, 0.1432, 0.6276]"
13067,rDnazOBaF1U,rDnazOBaF1U_3.mp4,"(147.65, 151.74)","[0.012, 0.7657, 0.351, 0.775]"
13068,yrxRCTUt6OY,yrxRCTUt6OY_0.mp4,"(57.02, 61.52)","[0.0, 0.7963, 0.4333, 0.8812]"
13069,oH-kAHKtbTE,oH-kAHKtbTE_6.mp4,"(49.22, 56.64)","[0.0, 0.6833, 0.1536, 0.538]"
13070,XrnUNfRvAho,XrnUNfRvAho_1.mp4,"(109.86, 122.96)","[0.0, 0.8278, 0.3443, 0.8099]"
13071,fFE8_U07a5I,fFE8_U07a5I_0.mp4,"(60.1, 63.86)","[0.0, 0.9278, 0.3859, 0.9078]"
13072,wVknI3MqzgQ,wVknI3MqzgQ_2.mp4,"(43.38, 46.42)","[0.0, 0.8444, 0.287, 0.762]"
13073,xu_UgfGriXA,xu_UgfGriXA_98.mp4,"(2490.09, 2494.26)","[0.0088, 0.5292, 0.3622, 0.6549]"
13074,znZDbxVmFbM,znZDbxVmFbM_0.mp4,"(0.83, 5.8)","[0.0944, 0.6222, 0.3958, 0.6927]"
13075,MBgPSe_p1fk,MBgPSe_p1fk_1.mp4,"(13.35, 18.69)","[0.0, 0.6019, 0.4224, 0.7609]"
13076,NulXXh0cw4c,NulXXh0cw4c_2.mp4,"(54.97, 58.27)","[0.1222, 0.7056, 0.2479, 0.576]"
13077,r_4mV_DSse4,r_4mV_DSse4_0.mp4,"(54.39, 61.81)","[0.0, 0.85, 0.3802, 0.8583]"
13078,uH25O339bMY,uH25O339bMY_2.mp4,"(56.81, 59.89)","[0.0704, 0.7444, 0.4745, 0.8536]"
13079,T4cMJ3rzdpI,T4cMJ3rzdpI_0.mp4,"(31.99, 37.54)","[0.1074, 0.6315, 0.1214, 0.4161]"
13080,FFnlaQlI1So,FFnlaQlI1So_2.mp4,"(10.76, 14.01)","[0.1139, 0.6213, 0.3979, 0.6833]"
13081,0p9yD4E2hQw,0p9yD4E2hQw_2.mp4,"(26.69, 41.46)","[0.0, 0.9074, 0.3635, 0.874]"
13082,ktZkTX_kE8g,ktZkTX_kE8g_8.mp4,"(115.12, 124.96)","[0.0463, 0.6463, 0.1396, 0.4771]"
13083,WbFri7eX_YA,WbFri7eX_YA_0.mp4,"(14.18, 17.48)","[0.0, 0.8, 0.426, 0.876]"
13084,d82LKPNesE8,d82LKPNesE8_117.mp4,"(2134.83, 2139.53)","[0.0, 0.8972, 0.2, 0.7047]"
13085,3Iambpg_8w4,3Iambpg_8w4_0.mp4,"(110.4, 113.66)","[0.0935, 0.8417, 0.2771, 0.6979]"
13086,7sqQIwRdLaY,7sqQIwRdLaY_0.mp4,"(24.44, 27.49)","[0.0, 0.7778, 0.2505, 0.688]"
13087,RE9FX2YWRJQ,RE9FX2YWRJQ_1.mp4,"(51.13, 54.26)","[0.0, 0.8778, 0.3167, 0.8104]"
13088,yQpFQFL-YLI,yQpFQFL-YLI_4.mp4,"(52.55, 59.93)","[0.0, 0.813, 0.499, 0.9563]"
13089,MuWwCUXGzWE,MuWwCUXGzWE_0.mp4,"(14.68, 17.85)","[0.0, 0.6167, 0.4172, 0.7641]"
13090,YCIt5jn2XPk,YCIt5jn2XPk_0.mp4,"(54.76, 58.14)","[0.137, 0.6222, 0.3807, 0.6536]"
13091,6rVFFaIyfH0,6rVFFaIyfH0_0.mp4,"(3.63, 11.93)","[0.0685, 0.6759, 0.3542, 0.6958]"
13092,MMigS6B4t3Q,MMigS6B4t3Q_0.mp4,"(22.56, 26.44)","[0.0898, 0.7213, 0.1969, 0.5521]"
13093,iXo8qxLvcSs,iXo8qxLvcSs_1.mp4,"(79.29, 82.54)","[0.0, 0.8833, 0.151, 0.6479]"
13094,a2hAhsSRLkg,a2hAhsSRLkg_0.mp4,"(12.55, 15.6)","[0.0583, 0.7472, 0.3885, 0.776]"
13095,LrsnIyCjvB8,LrsnIyCjvB8_0.mp4,"(0.0, 3.92)","[0.0259, 0.913, 0.3911, 0.8901]"
13096,vkXY0EqahbY,vkXY0EqahbY_1.mp4,"(73.91, 76.87)","[0.0, 0.8296, 0.5, 0.9667]"
13097,PWfgDuO0vmI,PWfgDuO0vmI_0.mp4,"(2.5, 6.38)","[0.0731, 0.6583, 0.1516, 0.4807]"
13098,CRXyWtv-huc,CRXyWtv-huc_0.mp4,"(110.11, 113.61)","[0.0213, 0.7972, 0.1964, 0.6328]"
13099,Bi8Spey13uY,Bi8Spey13uY_0.mp4,"(211.21, 215.67)","[0.1648, 0.7444, 0.2573, 0.5833]"
13100,6rVFFaIyfH0,6rVFFaIyfH0_1.mp4,"(108.78, 112.61)","[0.0417, 0.6435, 0.1828, 0.5214]"
13101,MMigS6B4t3Q,MMigS6B4t3Q_1.mp4,"(59.48, 62.85)","[0.0398, 0.6991, 0.4229, 0.7937]"
13102,zSBXBMVa_Y0,zSBXBMVa_Y0_3.mp4,"(90.92, 93.97)","[0.0685, 0.5926, 0.4542, 0.749]"
13103,bRdl0iPVhZY,bRdl0iPVhZY_0.mp4,"(3.34, 7.84)","[0.0, 0.6537, 0.5958, 0.9635]"
13104,yQpFQFL-YLI,yQpFQFL-YLI_5.mp4,"(122.62, 125.58)","[0.062, 0.7565, 0.1854, 0.576]"
13105,PWfgDuO0vmI,PWfgDuO0vmI_1.mp4,"(51.8, 55.47)","[0.0, 0.8481, 0.3292, 0.8063]"
13106,cil6HFXlccw,cil6HFXlccw_0.mp4,"(6.67, 9.63)","[0.0, 0.8685, 0.2479, 0.7365]"
13107,LrsnIyCjvB8,LrsnIyCjvB8_1.mp4,"(6.67, 9.63)","[0.0028, 0.8806, 0.4047, 0.8984]"
13108,0zuW4KMG7XQ,0zuW4KMG7XQ_2.mp4,"(70.95, 74.12)","[0.0, 0.7333, 0.3302, 0.7427]"
13109,CRXyWtv-huc,CRXyWtv-huc_1.mp4,"(124.29, 128.92)","[0.0, 0.9889, 0.1005, 0.6568]"
13110,7oqRCOYvOS4,7oqRCOYvOS4_2.mp4,"(58.39, 62.1)","[0.0537, 0.7444, 0.437, 0.8255]"
13111,FxcIBbXalVg,FxcIBbXalVg_1.mp4,"(70.11, 75.24)","[0.0, 0.9204, 0.0167, 0.5344]"
13112,bnN-k2Beo4E,bnN-k2Beo4E_0.mp4,"(664.63, 669.7)","[0.0, 0.7759, 0.3396, 0.776]"
13113,hRoE2HRnpkk,hRoE2HRnpkk_0.mp4,"(9.18, 13.26)","[0.0, 0.8907, 0.3318, 0.8328]"
13114,rYAqCGHF0oM,rYAqCGHF0oM_8.mp4,"(115.95, 119.33)","[0.0407, 0.75, 0.3755, 0.7745]"
13115,xB1tKdhnGaE,xB1tKdhnGaE_1.mp4,"(75.08, 79.54)","[0.0046, 0.7065, 0.2005, 0.5953]"
13116,XCHKYNFH9Lk,XCHKYNFH9Lk_0.mp4,"(27.07, 30.57)","[0.0, 0.8019, 0.2719, 0.7229]"
13117,F8dW1ddAC_4,F8dW1ddAC_4_2.mp4,"(58.22, 62.52)","[0.0, 0.9907, 0.3495, 0.9068]"
13118,oUpzcxwFI6o,oUpzcxwFI6o_2.mp4,"(54.22, 57.93)","[0.0454, 0.6972, 0.4594, 0.826]"
13119,SPiSR_YDfXc,SPiSR_YDfXc_0.mp4,"(16.81, 19.94)","[0.012, 0.8417, 0.162, 0.6286]"
13120,LZDir3e680o,LZDir3e680o_6.mp4,"(60.89, 70.11)","[0.0, 0.8222, 0.0667, 0.5292]"
13121,y_fgX9MUfVM,y_fgX9MUfVM_1.mp4,"(58.14, 63.98)","[0.0, 0.887, 0.0818, 0.5807]"
13122,pSEgCOf_lc4,pSEgCOf_lc4_0.mp4,"(42.29, 58.43)","[0.0, 0.8333, 0.3729, 0.8417]"
13123,5Je6BQ6jVu8,5Je6BQ6jVu8_1.mp4,"(26.78, 31.61)","[0.0204, 0.7481, 0.5448, 0.9542]"
13124,7L0AFOwekNY,7L0AFOwekNY_0.mp4,"(92.59, 97.39)","[0.0, 0.787, 0.1953, 0.638]"
13125,55d4Hx_kaGc,55d4Hx_kaGc_2.mp4,"(49.59, 52.76)","[0.0, 0.7685, 0.3448, 0.7771]"
13126,MZENlPnV66o,MZENlPnV66o_2.mp4,"(54.22, 58.14)","[0.1435, 0.6583, 0.2036, 0.4932]"
13127,iLQAuMVT82c,iLQAuMVT82c_0.mp4,"(11.3, 15.43)","[0.025, 0.5972, 0.3828, 0.7047]"
13128,YNAv6w5RDIs,YNAv6w5RDIs_6.mp4,"(30.03, 34.45)","[0.0, 0.7815, 0.4672, 0.9068]"
13129,XXk8J83A25A,XXk8J83A25A_2.mp4,"(62.56, 70.99)","[0.0, 0.7278, 0.0766, 0.4859]"
13130,qcdR-kyqqHs,qcdR-kyqqHs_0.mp4,"(70.74, 73.74)","[0.0, 0.6519, 0.2146, 0.5813]"
13131,Kz6J6Y2DpL0,Kz6J6Y2DpL0_1.mp4,"(103.65, 107.48)","[0.0, 0.787, 0.45, 0.8927]"
13132,oUpzcxwFI6o,oUpzcxwFI6o_3.mp4,"(58.39, 69.69)","[0.0824, 0.6713, 0.1578, 0.4891]"
13133,oDD1tW59Mjg,oDD1tW59Mjg_2.mp4,"(72.07, 76.66)","[0.0, 0.9759, 0.3177, 0.8667]"
13134,DcfEOMgI_5o,DcfEOMgI_5o_2.mp4,"(63.06, 66.15)","[0.0, 0.8815, 0.1057, 0.6016]"
13135,SPiSR_YDfXc,SPiSR_YDfXc_1.mp4,"(20.15, 26.48)","[0.0, 0.9593, 0.3005, 0.8401]"
13136,LZDir3e680o,LZDir3e680o_7.mp4,"(79.25, 84.88)","[0.0, 0.863, 0.0766, 0.562]"
13137,xB1tKdhnGaE,xB1tKdhnGaE_0.mp4,"(26.69, 32.62)","[0.0, 0.9241, 0.176, 0.6958]"
13138,9lCBRKyCsVg,9lCBRKyCsVg_0.mp4,"(6.67, 9.97)","[0.013, 0.7259, 0.2375, 0.6385]"
13139,XXk8J83A25A,XXk8J83A25A_3.mp4,"(79.25, 82.46)","[0.0296, 0.6444, 0.0661, 0.412]"
13140,HC1LN5AgjRU,HC1LN5AgjRU_1.mp4,"(35.87, 43.42)","[0.0, 0.7611, 0.1318, 0.5599]"
13141,Kz6J6Y2DpL0,Kz6J6Y2DpL0_0.mp4,"(89.63, 94.72)","[0.0, 0.7519, 0.4255, 0.8484]"
13142,4M2WTfCDtyU,4M2WTfCDtyU_1.mp4,"(109.28, 116.78)","[0.0, 0.7056, 0.4141, 0.8109]"
13143,qcdR-kyqqHs,qcdR-kyqqHs_1.mp4,"(111.61, 117.49)","[0.0074, 0.6222, 0.1833, 0.5292]"
13144,5Je6BQ6jVu8,5Je6BQ6jVu8_0.mp4,"(1.67, 6.01)","[0.0, 0.7722, 0.2615, 0.6958]"
13145,YNAv6w5RDIs,YNAv6w5RDIs_7.mp4,"(41.71, 46.05)","[0.0, 0.9, 0.1979, 0.7042]"
13146,MZENlPnV66o,MZENlPnV66o_3.mp4,"(58.39, 65.44)","[0.1222, 0.663, 0.4875, 0.7917]"
13147,iLQAuMVT82c,iLQAuMVT82c_1.mp4,"(24.9, 28.49)","[0.013, 0.6296, 0.3609, 0.7078]"
13148,MFJU3gLlxBI,MFJU3gLlxBI_0.mp4,"(14.18, 18.06)","[0.0, 0.8148, 0.1703, 0.6286]"
13149,Rv2mSzJKwnQ,Rv2mSzJKwnQ_0.mp4,"(53.39, 60.6)","[0.0, 0.6815, 0.1849, 0.5682]"
13150,TVskx6VPH_I,TVskx6VPH_I_11.mp4,"(573.04, 577.18)","[0.0481, 0.5796, 0.5094, 0.8083]"
13151,ZjPPfwVPTDE,ZjPPfwVPTDE_2.mp4,"(46.71, 50.72)","[0.1065, 0.688, 0.3807, 0.7078]"
13152,cNWSboE5FKo,cNWSboE5FKo_0.mp4,"(25.86, 30.32)","[0.0, 0.8111, 0.1021, 0.5583]"
13153,3SsvC_2wKI0,3SsvC_2wKI0_0.mp4,"(68.4, 71.95)","[0.0, 0.9648, 0.0745, 0.6172]"
13154,w4FUyhx_vDI,w4FUyhx_vDI_2.mp4,"(139.93, 150.82)","[0.0, 0.9593, 0.0906, 0.6302]"
13155,Jd3GwwxFDPY,Jd3GwwxFDPY_1.mp4,"(128.04, 136.09)","[0.0, 0.5481, 0.6708, 0.9792]"
13156,1xXjjahIwr8,1xXjjahIwr8_2.mp4,"(132.63, 135.93)","[0.0, 0.7444, 0.3193, 0.738]"
13157,0tjBBO2SUbE,0tjBBO2SUbE_2.mp4,"(86.09, 90.89)","[0.0, 0.6759, 0.1177, 0.4979]"
13158,pWRCxdh4PTM,pWRCxdh4PTM_2.mp4,"(40.04, 43.54)","[0.0981, 0.6796, 0.1755, 0.5026]"
13159,3SsvC_2wKI0,3SsvC_2wKI0_1.mp4,"(90.09, 93.09)","[0.1917, 0.7139, 0.4688, 0.7625]"
13160,MkhnVBhk1Yw,MkhnVBhk1Yw_0.mp4,"(376.74, 380.61)","[0.0241, 0.6389, 0.3615, 0.7073]"
13161,cNWSboE5FKo,cNWSboE5FKo_1.mp4,"(44.21, 47.76)","[0.1593, 0.7407, 0.5495, 0.8766]"
13162,9Dd423YO56c,9Dd423YO56c_0.mp4,"(12.51, 19.14)","[0.0, 0.5463, 0.649, 0.9563]"
13163,Ih-zPWi9INA,Ih-zPWi9INA_0.mp4,"(20.02, 30.36)","[0.0213, 0.7139, 0.4057, 0.7953]"
13164,J1oI2CHFgPU,J1oI2CHFgPU_6.mp4,"(80.29, 83.58)","[0.0, 0.6944, 0.1536, 0.5443]"
13165,Rv2mSzJKwnQ,Rv2mSzJKwnQ_1.mp4,"(65.9, 70.95)","[0.0, 0.6481, 0.1474, 0.512]"
13166,TVskx6VPH_I,TVskx6VPH_I_10.mp4,"(522.42, 526.76)","[0.0, 0.5556, 0.1943, 0.5068]"
13167,ZjPPfwVPTDE,ZjPPfwVPTDE_3.mp4,"(61.73, 65.23)","[0.1861, 0.6991, 0.4229, 0.7115]"
13168,rClviS6MMvk,rClviS6MMvk_1.mp4,"(49.67, 56.68)","[0.1111, 0.7519, 0.4099, 0.7703]"
13169,1xXjjahIwr8,1xXjjahIwr8_3.mp4,"(143.02, 155.36)","[0.038, 0.6935, 0.4682, 0.837]"
13170,0tjBBO2SUbE,0tjBBO2SUbE_3.mp4,"(93.43, 99.5)","[0.0, 0.9426, 0.3063, 0.8365]"
13171,DJiqWptlh1I,DJiqWptlh1I_0.mp4,"(9.38, 18.72)","[0.0, 0.7222, 0.3063, 0.7125]"
13172,Jd3GwwxFDPY,Jd3GwwxFDPY_0.mp4,"(3.34, 6.51)","[0.0, 0.6019, 0.1927, 0.5312]"
13173,Vz0hXK-iZ6E,Vz0hXK-iZ6E_2.mp4,"(69.1, 72.17)","[0.0, 0.6074, 0.3182, 0.6599]"
13174,zQ-EkEju99M,zQ-EkEju99M_4.mp4,"(127.63, 134.18)","[0.0, 0.8481, 0.0974, 0.5745]"
13175,Ge1ceqHDMqg,Ge1ceqHDMqg_5.mp4,"(105.94, 111.44)","[0.1315, 0.8056, 0.2771, 0.6562]"
13176,x1FhrhoudSE,x1FhrhoudSE_2.mp4,"(132.63, 136.97)","[0.0, 0.837, 0.3807, 0.8516]"
13177,HBPQtYCDKrk,HBPQtYCDKrk_0.mp4,"(15.85, 18.77)","[0.0, 0.8926, 0.0906, 0.5927]"
13178,y_LVaQiyLrM,y_LVaQiyLrM_3.mp4,"(97.14, 100.93)","[0.0, 0.5648, 0.363, 0.6807]"
13179,y1OhC9h3flY,y1OhC9h3flY_2.mp4,"(64.23, 72.24)","[0.0, 0.8833, 0.1328, 0.6297]"
13180,7aFoYN5UEJI,7aFoYN5UEJI_1.mp4,"(163.54, 166.88)","[0.075, 0.8806, 0.4599, 0.913]"
13181,iezywt7W-k0,iezywt7W-k0_2.mp4,"(88.71, 91.97)","[0.0, 0.7259, 0.3698, 0.7781]"
13182,yQMTHffP3DE,yQMTHffP3DE_0.mp4,"(19.19, 24.73)","[0.0, 0.8241, 0.4385, 0.9021]"
13183,IvgFrEk1JqA,IvgFrEk1JqA_0.mp4,"(101.77, 109.44)","[0.0, 0.6815, 0.4568, 0.8401]"
13184,dAzuZ-V81I0,dAzuZ-V81I0_1.mp4,"(157.74, 161.37)","[0.0, 0.7889, 0.4385, 0.8823]"
13185,BxB1Mpj8NiM,BxB1Mpj8NiM_0.mp4,"(85.92, 90.72)","[0.0, 0.9944, 0.0, 0.5594]"
13186,1oAkH7I6DTc,1oAkH7I6DTc_2.mp4,"(133.34, 140.89)","[0.0, 0.6444, 0.2219, 0.5844]"
13187,ww_lUn3jUoA,ww_lUn3jUoA_2.mp4,"(85.63, 88.71)","[0.0, 0.6222, 0.263, 0.613]"
13188,AlwdtiBwt-I,AlwdtiBwt-I_0.mp4,"(43.46, 47.13)","[0.0, 0.9685, 0.0922, 0.637]"
13189,yLm_tJ-ZrNc,yLm_tJ-ZrNc_1.mp4,"(140.14, 143.44)","[0.0593, 0.7444, 0.2781, 0.6635]"
13190,oo5SkNM3c1Y,oo5SkNM3c1Y_1.mp4,"(41.71, 45.09)","[0.0741, 0.6333, 0.1875, 0.5021]"
13191,JnNf3b5xruo,JnNf3b5xruo_1.mp4,"(1939.27, 1944.32)","[0.0222, 0.737, 0.4443, 0.8464]"
13192,gVseixK20cM,gVseixK20cM_1.mp4,"(86.92, 91.88)","[0.0, 0.9463, 0.4677, 1.0]"
13193,DaDZptGm6nI,DaDZptGm6nI_3.mp4,"(152.24, 155.32)","[0.0444, 0.6963, 0.4427, 0.8094]"
13194,MB5PMwcYLqg,MB5PMwcYLqg_5.mp4,"(125.0, 131.55)","[0.0, 0.7222, 0.3771, 0.7833]"
13195,y_LVaQiyLrM,y_LVaQiyLrM_2.mp4,"(35.91, 39.21)","[0.0, 0.7704, 0.4214, 0.8547]"
13196,HBPQtYCDKrk,HBPQtYCDKrk_1.mp4,"(32.53, 35.45)","[0.0, 0.8741, 0.4807, 0.9724]"
13197,IvgFrEk1JqA,IvgFrEk1JqA_1.mp4,"(110.94, 114.07)","[0.0, 0.687, 0.438, 0.8245]"
13198,dAzuZ-V81I0,dAzuZ-V81I0_0.mp4,"(151.07, 157.24)","[0.0037, 0.7944, 0.099, 0.5437]"
13199,y1OhC9h3flY,y1OhC9h3flY_3.mp4,"(72.57, 76.53)","[0.0, 0.9667, 0.2896, 0.8333]"
13200,iezywt7W-k0,iezywt7W-k0_3.mp4,"(114.07, 119.29)","[0.0, 0.8019, 0.2391, 0.6901]"
13201,yQMTHffP3DE,yQMTHffP3DE_1.mp4,"(129.0, 132.13)","[0.0, 0.7426, 0.0854, 0.5031]"
13202,x1FhrhoudSE,x1FhrhoudSE_3.mp4,"(140.14, 143.73)","[0.0, 0.7981, 0.3755, 0.8245]"
13203,gVseixK20cM,gVseixK20cM_0.mp4,"(71.91, 75.2)","[0.1352, 0.8685, 0.0193, 0.4318]"
13204,DaDZptGm6nI,DaDZptGm6nI_2.mp4,"(144.73, 149.11)","[0.0167, 0.6889, 0.1453, 0.5234]"
13205,yLm_tJ-ZrNc,yLm_tJ-ZrNc_0.mp4,"(109.44, 113.82)","[0.0, 0.763, 0.4224, 0.8516]"
13206,JnNf3b5xruo,JnNf3b5xruo_0.mp4,"(396.1, 399.69)","[0.0, 0.9074, 0.0901, 0.6005]"
13207,oo5SkNM3c1Y,oo5SkNM3c1Y_0.mp4,"(25.03, 36.95)","[0.0296, 0.6481, 0.1672, 0.5151]"
13208,u-ei9MiQpew,u-ei9MiQpew_5.mp4,"(120.75, 123.79)","[0.0, 0.8426, 0.2318, 0.7057]"
13209,1oAkH7I6DTc,1oAkH7I6DTc_3.mp4,"(144.19, 147.81)","[0.0, 0.6704, 0.2641, 0.6411]"
13210,AlwdtiBwt-I,AlwdtiBwt-I_1.mp4,"(60.14, 63.56)","[0.0, 0.887, 0.1115, 0.6104]"
13211,XDiND5QJucQ,XDiND5QJucQ_0.mp4,"(106.43, 109.77)","[0.0, 0.9222, 0.2109, 0.7297]"
13212,TmdzJyoeQls,TmdzJyoeQls_0.mp4,"(30.86, 33.78)","[0.0287, 0.7176, 0.4365, 0.824]"
13213,_v5zFIqjEZg,_v5zFIqjEZg_2.mp4,"(27.57, 31.57)","[0.0, 0.55, 0.226, 0.5354]"
13214,fx47-8Dbq34,fx47-8Dbq34_1.mp4,"(110.94, 113.91)","[0.0, 0.7, 0.2167, 0.6104]"
13215,hAU8AQ6xlw8,hAU8AQ6xlw8_1.mp4,"(85.54, 89.17)","[0.0, 0.9963, 0.301, 0.8615]"
13216,JqYtHZw-M8c,JqYtHZw-M8c_0.mp4,"(86.54, 96.39)","[0.1463, 0.7556, 0.3969, 0.7396]"
13217,1jEe_vPgNJE,1jEe_vPgNJE_0.mp4,"(24.32, 27.82)","[0.0667, 0.6778, 0.6339, 0.9776]"
13218,QJqjWVH2jrE,QJqjWVH2jrE_1.mp4,"(13.35, 19.98)","[0.0, 0.7204, 0.1562, 0.5615]"
13219,SUQaxkWkB0s,SUQaxkWkB0s_2.mp4,"(79.25, 83.75)","[0.0, 0.9, 0.3672, 0.8734]"
13220,tXhTaL04ByA,tXhTaL04ByA_1.mp4,"(89.84, 93.13)","[0.0787, 0.5861, 0.2167, 0.5021]"
13221,oZ1Mz78d3wI,oZ1Mz78d3wI_1.mp4,"(89.26, 92.34)","[0.0, 0.8167, 0.2135, 0.6729]"
13222,ryvvNrcMh-c,ryvvNrcMh-c_3.mp4,"(75.99, 93.39)","[0.0, 0.7778, 0.1797, 0.6172]"
13223,S989EXPoZKs,S989EXPoZKs_0.mp4,"(142.77, 146.31)","[0.0, 0.8389, 0.2005, 0.6724]"
13224,74AVN84PoBQ,74AVN84PoBQ_2.mp4,"(115.16, 119.33)","[0.0, 0.9222, 0.1594, 0.6781]"
13225,7-H5Yu3_Py8,7-H5Yu3_Py8_0.mp4,"(30.03, 33.32)","[0.0, 0.7037, 0.2521, 0.6479]"
13226,hpPofBH5p00,hpPofBH5p00_0.mp4,"(0.0, 3.88)","[0.0472, 0.6417, 0.3922, 0.7266]"
13227,Y4SSkX4sRMQ,Y4SSkX4sRMQ_0.mp4,"(42.58, 46.63)","[0.0694, 0.7287, 0.2417, 0.6125]"
13228,T5rzOU-4Bkc,T5rzOU-4Bkc_4.mp4,"(154.32, 157.32)","[0.0398, 0.7565, 0.1932, 0.5964]"
13229,zV3AZFuaJVQ,zV3AZFuaJVQ_3.mp4,"(82.33, 88.05)","[0.0, 0.9648, 0.2297, 0.7724]"
13230,lC73G5KCLic,lC73G5KCLic_0.mp4,"(80.91, 85.0)","[0.0, 0.8019, 0.2156, 0.6667]"
13231,YiIl9Uc-UOQ,YiIl9Uc-UOQ_15.mp4,"(276.33, 280.21)","[0.0, 0.7278, 0.2698, 0.6792]"
13232,XO4HxR3dPsI,XO4HxR3dPsI_1.mp4,"(94.76, 98.26)","[0.0, 0.7759, 0.4375, 0.874]"
13233,y4wQ542EjW8,y4wQ542EjW8_0.mp4,"(6.67, 11.89)","[0.0, 0.7241, 0.201, 0.6083]"
13234,RKt17dM8eFk,RKt17dM8eFk_4.mp4,"(40.87, 45.67)","[0.0, 0.9796, 0.449, 1.0]"
13235,xGeYzlEV5KY,xGeYzlEV5KY_1.mp4,"(103.6, 108.36)","[0.0278, 0.6556, 0.2266, 0.5797]"
13236,Z0UHI0A0pp0,Z0UHI0A0pp0_0.mp4,"(14.26, 17.43)","[0.088, 0.6602, 0.1214, 0.4432]"
13237,XGCcothBtRs,XGCcothBtRs_3.mp4,"(120.95, 124.21)","[0.0157, 0.6583, 0.4813, 0.8427]"
13238,oZ1Mz78d3wI,oZ1Mz78d3wI_0.mp4,"(83.42, 86.71)","[0.0, 0.9019, 0.1917, 0.699]"
13239,IKCMr0JAveU,IKCMr0JAveU_2.mp4,"(40.92, 45.55)","[0.0, 0.9056, 0.1536, 0.663]"
13240,qKlwyKD4aKA,qKlwyKD4aKA_3.mp4,"(44.54, 48.01)","[0.0, 0.6278, 0.3729, 0.726]"
13241,ryvvNrcMh-c,ryvvNrcMh-c_2.mp4,"(70.99, 75.78)","[0.0, 0.8907, 0.4859, 0.987]"
13242,TmdzJyoeQls,TmdzJyoeQls_1.mp4,"(65.11, 71.57)","[0.0389, 0.7259, 0.1391, 0.5255]"
13243,iy5OM5zWp_A,iy5OM5zWp_A_2.mp4,"(34.2, 37.62)","[0.0398, 0.7417, 0.3786, 0.7734]"
13244,Gko7aal3o7U,Gko7aal3o7U_0.mp4,"(29.2, 40.58)","[0.0833, 0.8315, 0.3672, 0.788]"
